SPY.Open,SPY.High,SPY.Low,SPY.Close,SPY.Volume,SPY.Adjusted
118.07,119.190002,116.559998,116.559998,224329100,100.591179
116.379997,117.699997,116.199997,116.339996,99557000,100.401314
119.540001,120.18,118.82,119.709999,210686000,103.309616
120.050003,121,119.610001,120.050003,199241500,103.603058
123.489998,125.220001,120,124.989998,324439500,107.86628
124.849998,125.639999,124.43,124.970001,176954800,107.849007
126.120003,126.5,124.779999,124.860001,221109700,107.754082
126.839996,127.18,125.440002,126.220001,225263900,108.927765
126.209999,127.110001,125.760002,126.260002,178842100,108.962265
125.839996,127.260002,124.970001,126.730003,237802500,109.367889
125.900002,126.18,123.650002,123.949997,240862800,106.968742
124.510002,126.370003,124.400002,126.050003,209111400,108.781036
124.949997,124.970001,123.160004,124.209999,215826100,107.19313
124.860001,125.57,122.449997,123.050003,245159800,106.19207
122.559998,123.029999,121.470001,121.739998,238618800,105.061508
123.029999,123.199997,121.989998,122.18,199109200,105.441238
122.230003,122.949997,121.300003,121.589996,220481400,105.597549
122.059998,122.32,120.029999,120.290001,183903000,104.468536
122.18,124.139999,120.370003,123.93,225418100,107.629784
123.93,124.360001,122.75,124.169998,194230900,107.838242
124.629997,125.400002,124.230003,125.269997,119465400,108.793526
125.669998,126.43,125.410004,126.389999,92187200,109.76622
126.169998,126.82,126.059998,126.489998,86075700,109.853065
126.510002,126.529999,124.730003,124.830002,119107100,108.411423
125.239998,126.25,124.860001,126.120003,123507200,109.531738
126.019997,126.330002,125.5,125.5,95599000,108.993294
127.760002,128.380005,127.43,127.5,193697900,110.730225
127.199997,127.809998,126.709999,127.699997,127186500,110.903915
127.010002,128.229996,126.43,128.039993,173895000,111.199211
128.199997,128.220001,127.290001,127.709999,148050000,110.912621
128,128.179993,127.410004,128.020004,99530200,111.181839
129.389999,129.649994,128.949997,129.130005,115282000,112.145851
128.729996,129.369995,128.520004,129.199997,111540700,112.206642
129.570007,129.699997,128.539993,129.509995,118983700,112.475838
128.639999,129.050003,127.720001,128.839996,179836200,111.893974
130.080002,130.320007,128.899994,129.339996,132209200,112.328224
129.309998,130.839996,129.080002,130.770004,163395200,113.570152
131.220001,131.570007,130.800003,131.460007,126328900,114.16938
131.240005,131.949997,130.919998,131.949997,138230200,114.594948
131.509995,132.25,130.979996,131.610001,129295800,114.299622
130.800003,131.5,130.600006,131.460007,103083300,114.16938
131.259995,132.869995,130.75,132.559998,198613200,115.124702
133.149994,133.399994,131.360001,131.880005,184880500,114.534157
131.240005,132.050003,131.149994,131.820007,135259100,114.48204
130.509995,131.440002,130.059998,131.369995,147311800,114.091202
132.020004,132.179993,130.679993,131.320007,157212000,114.047813
132.289993,133.139999,132.130005,132.470001,166234500,115.046532
132.729996,133.020004,132.210007,132.679993,113090400,115.228912
134,134.619995,133.770004,134.539993,160598500,116.844284
133.979996,134.509995,133.830002,134.449997,107694500,116.766136
134.169998,135.020004,133.639999,134.789993,135528100,117.061401
134.860001,135.220001,134.309998,135.190002,139361400,117.408775
135.410004,135.589996,134.559998,135.360001,148602900,117.556435
134.160004,134.470001,133.839996,134.360001,167907500,116.687958
135.320007,135.520004,134.740005,135.360001,115841900,117.556435
135,135.270004,134.25,135.190002,165329500,117.408775
135.630005,135.830002,134.289993,134.559998,195195100,116.861656
134.570007,136.169998,134.330002,136.050003,186567800,118.155678
136.520004,136.630005,135.960007,136.410004,129869400,118.468315
136.729996,137.050003,136.050003,136.470001,134042300,118.520416
136.259995,136.550003,135.789993,136.029999,124455300,118.138313
135.960007,136.729996,135.5,136.630005,137704300,118.659363
136.929993,137.199997,136.630005,136.929993,105539100,118.919945
136.020004,137.529999,135.800003,137.160004,145728900,119.119675
137.199997,137.720001,136.929993,137.559998,129355900,119.467079
137.759995,138.190002,136.539993,137.020004,185934700,118.998093
137.309998,137.990005,136.929993,137.729996,145023500,119.614723
137.639999,137.820007,137,137.309998,120638300,119.249947
137.100006,137.199997,136.279999,136.75,140765000,118.763596
135.350006,135.429993,134.360001,134.75,202129900,117.02668
135.059998,135.910004,134.929993,135.690002,143692200,117.843025
136.520004,137.320007,136.240005,137.039993,116968900,119.015457
137.300003,137.929993,137.130005,137.570007,122836800,119.475792
137.550003,137.759995,137.089996,137.580002,104003500,119.484436
138.320007,140.130005,138.089996,140.059998,184090500,121.638229
140.100006,140.449997,139.479996,139.910004,145163600,121.50798
140.119995,140.779999,139.759995,140.720001,165118500,122.211433
140.360001,140.479996,140,140.300003,152893500,122.380676
140.210007,141.279999,140.110001,140.850006,125291100,122.860443
140.050003,140.610001,139.639999,140.440002,121729700,122.5028
140.520004,140.649994,139.919998,140.210007,122388400,122.302139
139.179993,139.550003,138.740005,139.199997,135216700,121.421143
139.320007,139.809998,138.550003,139.649994,120521000,121.813698
140.649994,141.610001,140.600006,141.610001,120164000,123.523338
141.740005,141.830002,141.080002,141.169998,119868500,123.139542
141.100006,141.320007,139.639999,140.470001,148562100,122.528969
139.639999,140.490005,139.089996,140.229996,164963700,122.319626
140.919998,141.050003,140.050003,140.809998,135486800,122.825531
140.639999,142.210007,140.360001,141.839996,151741100,123.723953
141.639999,141.880005,140.429993,141.259995,155806700,123.218033
140.220001,140.339996,139.339996,139.860001,146896000,121.996834
139.380005,140.199997,139.259995,139.789993,137439400,121.935814
138.029999,139.839996,137.839996,138.220001,127555900,120.56633
137.949997,138.339996,135.759995,135.899994,235360300,118.542625
137.289993,137.539993,136.75,137,154133000,119.502167
137.130005,138.899994,137.029999,138.789993,154321500,121.063538
138.470001,138.820007,137.009995,137.139999,169246700,119.62426
137.839996,138.039993,136.580002,137.050003,147825300,119.545753
137.839996,139.360001,137.699997,139.080002,147877600,121.316505
138.460007,139.080002,138.380005,138.610001,123884200,120.906502
138.630005,139.149994,137.070007,137.720001,198666700,120.13018
138.330002,138.830002,137.869995,137.949997,143199600,120.330811
136.539993,136.910004,135.940002,136.789993,171844900,119.318947
136.910004,137.660004,136.800003,137.309998,137484200,119.772537
138.649994,139.25,138.529999,139.190002,150252200,121.412399
138.889999,140.320007,138.809998,140.160004,136291600,122.258545
140.580002,140.789993,139.800003,140.389999,130725000,122.459175
140.110001,140.210007,139.490005,139.869995,115092200,122.005577
139.789993,141.660004,139.630005,140.740005,138832200,122.764465
139.919998,140.460007,139.460007,140.320007,121081000,122.398117
140.339996,140.449997,138.990005,139.25,143759700,121.464783
138.520004,139.300003,136.919998,137,193927300,119.502167
136.509995,137.559998,136.460007,137.100006,127765900,119.589378
136.279999,136.770004,134.919998,136.550003,213377700,119.109604
135.100006,136.610001,134.490005,135.740005,220752500,118.403091
136.679993,136.850006,135.710007,136.020004,150600000,118.647324
135.169998,136.869995,135.110001,135.610001,153032400,118.289673
134.309998,135.610001,133.910004,134.110001,163910000,116.981247
134.020004,134.809998,133.130005,133.339996,207629300,116.309593
133.940002,134.550003,132.800003,132.830002,207265500,115.864746
132.860001,133.020004,130.789993,130.860001,247992900,114.146362
131.369995,131.600006,129.550003,129.740005,319615900,113.169388
130.160004,132.020004,129.949997,131.970001,177861100,115.114586
132.309998,133.229996,131.339996,132.199997,197531200,115.315186
131.25,132.460007,129.990005,132.270004,204958400,115.376244
132.630005,132.839996,131.419998,132.529999,167357600,115.603043
132.479996,132.850006,131.779999,132.100006,135465600,115.227974
133.160004,133.929993,131.169998,133.699997,152883500,116.623619
132.559998,133.690002,131.490005,131.759995,162370400,114.931389
131.710007,132.449997,130.339996,131.470001,196186000,114.678444
129.410004,131.5,128.160004,128.160004,253240900,111.791191
128.389999,128.740005,127.139999,128.100006,202545800,111.738869
127.849998,129.259995,127.779999,129.070007,164149400,112.584969
129.970001,132.029999,129.929993,131.970001,184202800,115.114586
133.470001,133.529999,131.779999,132.050003,184772700,115.184349
131.710007,133.130005,131.289993,133.100006,143915400,116.100296
134.169998,134.25,131.279999,131.410004,169756100,114.626129
131.789993,133.009995,131.160004,132.919998,181931800,115.943237
132.529999,133.360001,131.619995,132.070007,172223900,115.201836
132.339996,134,131.979996,133.470001,230615500,116.423027
133.380005,134.259995,133.100006,134.139999,169444500,117.613701
133.580002,134.729996,133.279999,134.399994,131360900,117.841667
135.080002,136.25,134.369995,135.699997,137382600,118.981483
135.710007,136.100006,134.270004,135.479996,206451800,118.788589
135.639999,135.779999,132.330002,132.440002,205272200,116.123146
133.130005,133.710007,132.619995,133.460007,130029200,117.017487
132.050003,132.100006,130.850006,131.320007,146375700,115.141136
131.699997,132.380005,130.929993,131.979996,141634000,115.719803
132.419998,133.429993,131.970001,133.169998,108088000,116.763191
132.289993,132.990005,131.279999,132.789993,169242100,116.42997
135.199997,136.270004,134.850006,136.100006,212250900,119.332214
136.479996,136.649994,135.520004,136.509995,129524500,119.691673
136.479996,137.509995,136.339996,137.410004,80450000,120.480865
136.899994,137.800003,136.289993,136.789993,126177500,119.93721
135.470001,135.770004,134.850006,135.490005,151192100,118.797394
135.380005,135.570007,134.699997,135.320007,103780500,118.648331
136.009995,136.229996,133.679993,134.139999,167884800,117.613701
134.210007,134.600006,133.380005,134.160004,141733400,117.631233
133.380005,134.229996,132.600006,133.509995,143583200,117.061317
133.860001,135.889999,133.839996,135.75,129642600,119.025352
135.440002,135.830002,134.899994,135.429993,97525200,118.744736
135.970001,136.639999,134.550003,136.360001,138860300,119.560173
136.039993,137.639999,135.960007,137.369995,113349700,120.44574
137.649994,138.179993,137.210007,137.729996,129847300,120.761414
136.949997,137.160004,136.320007,136.470001,142904500,119.656639
134.470001,136.380005,133.839996,135.089996,145210900,118.446625
135.190002,135.25,133.029999,133.929993,173301200,117.429565
134.210007,134.559998,133.25,133.960007,129122300,117.455833
135.889999,136.460007,135.259995,136.169998,156526500,119.393593
136.889999,139.070007,136.139999,138.679993,236768900,121.594353
138.520004,139.339996,138.270004,138.679993,106782000,121.594353
138.490005,138.869995,137.710007,137.710007,120575900,120.743851
138.699997,138.729996,137.399994,137.589996,138293800,120.638641
136.550003,137.570007,135.580002,136.639999,199556600,119.80571
138.559998,139.639999,136.679993,139.350006,157825000,122.181831
139.720001,140.169998,139.559998,139.619995,86326200,122.418549
140.179993,140.919998,140.029999,140.320007,109545100,123.032303
139.850006,140.649994,139.809998,140.490005,89754700,123.181374
140.289993,140.889999,140.149994,140.610001,90291700,123.286575
140.039993,140.889999,139.809998,140.839996,99792700,123.488235
140.600006,140.839996,140.039993,140.770004,79426900,123.426857
141.289993,141.380005,140.369995,140.789993,102379400,123.444382
140.639999,141.190002,140.550003,140.949997,71085900,123.584686
141.149994,142.160004,140.800003,141.990005,112014200,124.496574
142.229996,142.300003,141.860001,142.179993,90813700,124.663124
141.979996,142.220001,141.589996,142.190002,78255700,124.671921
142.539993,143.089996,141.449997,141.759995,105581100,124.294899
141.399994,142.050003,141.070007,141.820007,133243500,124.347504
141.470001,141.479996,140.440002,140.660004,111466400,123.330429
140.309998,141.830002,140.220001,141.509995,99481200,124.075722
141.889999,142.080002,141.339996,141.539993,68785900,124.101974
141.179993,141.839996,140.970001,141.399994,75689600,123.979202
141.520004,141.889999,141.119995,141.509995,65421300,124.075722
140.899994,140.940002,140.190002,140.490005,96589900,123.181374
141.289993,141.820007,140.360001,141.160004,151970400,123.76886
141.039993,141.460007,140.130005,141.029999,120226200,123.654823
141.089996,141.470001,140.630005,140.910004,100660300,123.549622
141.759995,143.779999,141.75,143.770004,158272500,126.057251
144.009995,144.389999,143.880005,144.330002,107272100,126.548294
144.190002,144.440002,143.460007,143.509995,86458500,125.829247
143.600006,144.369995,143.559998,143.910004,88760000,126.180031
144.389999,144.550003,143.899994,144.389999,87640900,126.600876
144.369995,147.039993,143.990005,146.589996,225470200,128.529816
146.880005,148.110001,146.759995,147.240005,169777000,129.099747
146.940002,147.190002,146.369995,146.740005,119427800,128.661346
146.490005,146.809998,146.25,146.619995,98326600,128.556137
146.789993,147.169998,146.410004,146.699997,128318300,128.626266
146.029999,146.789993,145.630005,146.710007,154009800,128.635056
146.639999,146.669998,145.809998,145.869995,108737500,128.581268
145.149994,145.979996,145.039993,145.649994,95682000,128.387344
145.960007,146.240005,144.059998,144.100006,133165200,127.021065
144.070007,144.110001,142.949997,143.289993,146502200,126.30706
143.889999,144.970001,143.509995,144.639999,111830300,127.497063
144.089996,144.559998,143.460007,143.970001,150696100,126.906509
144.520004,145.690002,144.009995,144.350006,135911200,127.241432
144.919998,145.149994,143.830002,144.5,113422200,127.373665
144.889999,145.429993,144.130005,145.089996,121283100,127.893715
145.639999,146.339996,145.440002,146.130005,124311600,128.810486
146.910004,147.160004,145.699997,146.139999,124842100,128.81926
145.600006,146.119995,145.309998,145.639999,78415400,128.37851
145.529999,145.649994,144.149994,144.199997,148872900,127.109215
144.179993,144.320007,143.089996,143.279999,124247500,126.298241
144.279999,144.490005,143.330002,143.360001,123601500,126.368767
143.460007,143.949997,142.580002,142.889999,124181900,125.95446
143.229996,144.229996,142.770004,144.080002,107689100,127.003426
144.759995,145.639999,144.660004,145.539993,108815500,128.29039
145.639999,146.320007,145.419998,146.199997,128834100,128.872177
145.820007,146.520004,145.330002,145.820007,148108500,128.537201
145.550003,145.559998,143.050003,143.389999,185645200,126.395218
143.149994,143.669998,142.279999,143.410004,125578600,126.412872
141.860001,142.059998,140.830002,141.419998,192056300,124.658699
141.929993,142.100006,140.800003,141.020004,120179400,124.306152
142.020004,142.279999,140.570007,141.429993,134457400,124.667503
141.300003,141.839996,140.389999,141.350006,146023500,124.597
141.850006,142.029999,140.679993,141.350006,103438500,124.597
141.649994,143.009995,141.520004,142.830002,100995600,125.90155
143.679993,143.720001,141.410004,141.559998,137702200,124.782082
141.350006,142.169998,140.929993,141.850006,98378500,125.03775
142.279999,143.520004,142.130005,142.960007,107068100,126.016159
141.660004,141.679993,139.059998,139.720001,264304500,123.160194
139.699997,140.410004,137.929993,138.039993,181517300,121.679314
137.619995,139.440002,137.550003,138.160004,201055300,121.785072
138.589996,138.809998,137.960007,138.270004,97677500,121.882042
137.539993,139.25,137.360001,137.789993,123018300,121.458916
138.210007,138.429993,135.619995,135.929993,191505000,119.819359
135.979996,136.490005,135.179993,135.699997,178128400,119.616631
135.899994,136.639999,134.699997,136.369995,239483900,120.207245
137.899994,139.149994,136.410004,139.130005,151495800,122.640114
138.910004,139.419998,138.080002,139.190002,119807400,122.693008
139.309998,139.570007,139.029999,139.449997,81710800,122.92218
140.130005,141.399994,140.039993,141.350006,65409200,124.597
140.649994,141.360001,140.190002,141.050003,100124400,124.332558
140.910004,141.389999,140.240005,140.330002,128646200,123.697891
139.759995,141.539993,139,141.460007,177086500,124.69397
141.990005,142.509995,141.369995,142.119995,151085900,125.275719
142.139999,142.419998,141.660004,142.149994,136568300,125.302147
142.800003,142.919998,141.339996,141.449997,124656300,124.685127
141.440002,141.869995,140.869995,141.25,127512200,124.508881
141.369995,142.160004,140.369995,141.5,147300500,124.72921
141.369995,142.039993,141.160004,141.979996,103220600,125.152298
142.529999,142.690002,141.669998,142.410004,108726400,125.531403
142.210007,142.809998,142.149994,142.470001,98840700,125.584244
143.059998,144.110001,142.990005,143.440002,152570400,126.439278
144,144.550003,143.309998,143.509995,145880100,126.500969
143.419998,143.830002,142.270004,142.630005,135715000,125.725304
142.320007,142.580002,141.880005,142.100006,137701700,125.258102
142.470001,143.850006,142.429993,143.770004,143238200,126.730164
144,145.5,143.789993,145.369995,177762800,128.140533
145.529999,145.580002,144.240005,144.289993,150895400,127.188545
144.380005,145.139999,143.979996,145.119995,168487000,127.920128
142.169998,144.089996,141.940002,142.789993,245883800,126.759018
142.479996,142.559998,142.190002,142.350006,53874600,126.368462
142.639999,142.710007,141.350006,141.75,106947700,125.835785
141.789993,142.080002,139.919998,141.559998,167920600,125.667068
140.639999,141.419998,139.869995,140.029999,148806700,124.308876
139.660004,142.559998,139.539993,142.410004,243935200,126.421715
145.110001,146.149994,144.729996,146.059998,192059000,129.66188
145.990005,146.369995,145.339996,145.729996,144761800,129.368927
145.970001,146.610001,145.669998,146.369995,116817700,129.937088
145.850006,146.110001,145.429993,145.970001,110002500,129.582047
145.710007,145.910004,144.979996,145.550003,121265100,129.209152
145.869995,146.320007,145.639999,145.919998,90745600,129.537582
146.729996,147.089996,145.970001,147.080002,130735400,130.567337
147.039993,147.149994,146.610001,147.070007,113917300,130.558502
146.889999,147.070007,146.429993,146.970001,89567200,130.469757
146.289993,147.210007,146.199997,147.070007,93172600,130.558502
146.770004,147.279999,146.610001,147.050003,104849500,130.540771
147.699997,148.419998,147.149994,148,133833500,131.384079
147.970001,148.490005,147.429993,148.330002,169906000,131.677063
148.330002,149.130005,147.979996,149.130005,111797300,132.387238
149.130005,149.5,148.860001,149.369995,104596100,132.600281
149.149994,150.139999,149.009995,149.410004,146426400,132.635803
149.880005,150.25,149.369995,150.25,147211600,133.3815
150.289993,150.330002,149.509995,150.070007,113357700,133.221664
149.770004,150.850006,149.669998,150.660004,105694400,133.745453
150.639999,150.940002,149.929993,150.070007,137447700,133.221664
149.889999,150.380005,149.600006,149.699997,108975800,132.893219
150.649994,151.419998,150.389999,151.240005,131173000,134.260361
150.320007,151.270004,149.429993,149.539993,159073600,132.75116
150.350006,151.479996,150.289993,151.050003,113912400,134.09166
150.520004,151.259995,150.410004,151.160004,138762800,134.189316
151.210007,151.350006,149.860001,150.960007,162490000,134.01178
151.220001,151.889999,151.220001,151.800003,103133700,134.757431
151.740005,151.899994,151.389999,151.770004,73775000,134.73085
151.779999,152.300003,151.610001,152.020004,65392700,134.952759
152.330002,152.610001,151.720001,152.149994,82322600,135.068146
151.690002,152.470001,151.520004,152.289993,80834300,135.192444
152.429993,152.589996,151.550003,152.110001,215226500,135.032669
152.369995,153.279999,152.160004,153.25,95105400,136.044662
153.139999,153.190002,151.259995,151.339996,160574800,134.349121
150.960007,151.419998,149.940002,150.419998,183257000,133.532425
151.149994,151.889999,150.490005,151.889999,106356600,134.837387
152.630005,152.860001,149,149,245824800,132.27182
149.720001,150.199997,148.729996,150.020004,186596200,133.177338
149.889999,152.330002,149.759995,151.910004,150781900,134.855133
151.899994,152.869995,151.410004,151.610001,126866000,134.588837
151.089996,152.339996,150.410004,152.110001,170634800,135.032669
151.759995,152.919998,151.520004,152.919998,99010200,135.751724
153.660004,154.699997,153.639999,154.289993,121431900,136.967926
154.839996,154.919998,154.160004,154.5,94469900,137.154327
154.699997,154.979996,154.520004,154.779999,86101400,137.402924
155.460007,155.649994,154.660004,155.440002,123477800,137.988846
155.320007,156.039993,155.130005,156.029999,83746800,138.512604
155.919998,156.100006,155.210007,155.679993,105755800,138.201843
155.759995,156.119995,155.229996,155.899994,92550900,138.397171
156.309998,156.800003,155.910004,156.729996,126329900,139.133987
155.850006,156.039993,155.309998,155.830002,138601100,138.950287
154.339996,155.639999,154.199997,154.970001,126704300,138.183517
155.300003,155.509995,153.589996,154.610001,167567300,137.862427
155.520004,155.949997,155.259995,155.690002,113759300,138.825424
154.759995,155.639999,154.100006,154.360001,128605000,137.639511
154.850006,155.600006,154.729996,155.600006,111163600,138.745224
156.009995,156.270004,154.350006,154.949997,151322300,138.165634
155.589996,156.229996,155.419998,156.190002,86856600,139.271286
155.259995,156.240005,155,156.190002,99950600,139.271286
156.089996,156.850006,155.75,156.669998,102932800,139.69931
156.589996,156.910004,155.669998,156.050003,99194100,139.146439
156.610001,157.210007,156.369995,156.820007,101504300,139.833023
156.910004,157.029999,154.820007,155.229996,154167400,138.415298
155.429993,156.169998,155.089996,155.860001,131885000,138.97702
153.949997,155.350006,153.770004,155.160004,159666000,138.352875
155.270004,156.220001,154.75,156.210007,86571200,139.289139
156.5,157.320007,155.979996,156.75,101922200,139.77063
157.169998,158.869995,157.130005,158.669998,135711100,141.482651
158.699997,159.710007,158.539993,159.190002,110142500,141.94635
158.679993,159.039993,157.919998,158.800003,116359900,141.598557
158,158.130005,155.100006,155.119995,217259000,138.317184
156.289993,157.490005,155.910004,157.410004,147507800,140.359146
156.289993,156.320007,154.279999,155.110001,226834800,138.308319
155.369995,155.410004,153.550003,154.139999,167583200,137.443359
154.5,155.550003,154.119995,155.479996,149687600,138.638184
155.779999,156.539993,154.75,156.169998,106553500,139.253494
156.949997,157.929993,156.169998,157.779999,166141300,140.689072
157.830002,158.300003,157.539993,157.880005,96781200,140.778244
158.339996,159.270004,158.100006,158.520004,131060600,141.348923
158.330002,158.600006,157.729996,158.240005,95918800,141.099228
158.669998,159.649994,158.419998,159.300003,88572800,142.044388
159.270004,159.720001,158.610001,159.679993,116010700,142.38324
159.330002,159.410004,158.100006,158.279999,138874200,141.134918
158.679993,159.889999,158.529999,159.75,96407600,142.445679
161.139999,161.880005,159.779999,161.369995,144202300,143.890228
161.490005,162.009995,161.419998,161.779999,66882100,144.255783
162.130005,162.649994,161.669998,162.600006,90359200,144.986954
162.419998,163.389999,162.330002,163.339996,97419200,145.64679
163.270004,163.699997,162.470001,162.880005,106738600,145.236649
162.990005,163.550003,162.509995,163.410004,103203000,145.709259
163.199997,163.809998,162.820007,163.539993,81843200,145.825119
163.669998,165.350006,163.669998,165.229996,119000900,147.332062
164.960007,166.449997,164.910004,166.119995,120718500,148.125656
165.779999,166.360001,165.089996,165.339996,109913600,147.430145
165.949997,167.039993,165.729996,166.940002,129801000,148.856842
166.779999,167.580002,166.610001,166.929993,85071200,148.847946
167.080002,167.800003,166.5,167.169998,95804200,149.061905
167.339996,169.070007,165.169998,165.929993,244031800,147.956223
164.160004,165.910004,163.940002,165.449997,211064400,147.528229
164.470001,165.380005,163.979996,165.309998,151573900,147.403427
167.039993,167.779999,165.809998,166.300003,143679800,148.286179
165.419998,165.800003,164.339996,165.220001,160363400,147.323135
165.350006,166.589996,165.220001,165.830002,107793800,147.867096
165.369995,166.309998,163.130005,163.449997,176850100,145.744873
163.830002,164.460007,162.660004,164.350006,168390700,146.547424
164.440002,165.100006,162.729996,163.559998,157631500,145.842987
163.089996,163.419998,161.130005,161.270004,211737800,143.801025
161.199997,162.740005,160.25,162.729996,200225500,145.102875
163.850006,164.949997,163.139999,164.800003,188337800,146.948624
165.309998,165.399994,164.369995,164.800003,105667100,146.948624
163.300003,164.539993,162.740005,163.100006,159505400,145.4328
164.220001,164.389999,161.600006,161.75,177361500,144.229034
161.660004,164.5,161.300003,164.210007,163587800,146.422592
164.029999,164.669998,162.910004,163.179993,141197500,145.50412
164.289993,165.220001,163.220001,164.440002,136295600,146.627625
164.529999,165.990005,164.520004,165.740005,114695600,147.786819
165.600006,165.889999,163.380005,163.449997,206149500,145.744873
161.860001,163.470001,158.979996,159.399994,321255900,142.13356
159.639999,159.759995,157.470001,159.070007,271956800,142.589859
157.410004,158.429993,155.729996,157.059998,222329000,140.788101
158.479996,160.100006,157.419998,158.570007,162262200,142.141663
159.869995,160.5,159.25,160.139999,134848000,143.548996
161.100006,161.820007,160.949997,161.080002,129483700,144.391617
160.630005,161.399994,159.860001,160.419998,160402900,143.800003
161.259995,162.479996,161.080002,161.360001,131954800,144.642609
161.119995,162.300003,160.5,161.210007,154863700,144.508133
160.479996,161.770004,160.220001,161.279999,75216400,144.570877
162.470001,163.080002,161.300003,163.020004,122416900,146.1306
163.860001,164.389999,163.080002,163.949997,108092500,146.964249
164.979996,165.330002,164.270004,165.130005,119298000,148.022034
164.970001,165.75,164.630005,165.190002,121410100,148.075806
167.110001,167.610001,165.179993,167.440002,135592200,150.092712
167.389999,167.929993,167.130005,167.509995,104212700,150.155426
167.970001,168.389999,167.679993,168.149994,69450600,150.729141
168.259995,168.360001,167.070007,167.520004,88702100,150.164444
168.160004,168.479996,167.729996,167.949997,92873900,150.54985
168.309998,169.270004,168.199997,168.869995,103620100,151.374557
168.520004,169.229996,168.309998,169.169998,103831700,151.643463
169.410004,169.740005,169.009995,169.5,79428600,151.939285
169.800003,169.830002,169.050003,169.139999,80829700,151.616562
169.789993,169.860001,168.179993,168.520004,112914000,151.060837
168.220001,169.080002,167.940002,168.929993,111088600,151.428329
168.220001,169.160004,167.520004,169.110001,107814600,151.589676
168.679993,169.059998,168.110001,168.589996,79695000,151.12355
169.100006,169.279999,168.190002,168.589996,85209600,151.12355
168.940002,169.850006,168.490005,168.710007,142388700,151.23111
169.990005,170.809998,169.899994,170.660004,110438400,152.97908
170.279999,170.970001,170.050003,170.949997,91116700,153.239044
170.570007,170.960007,170.350006,170.699997,54072700,153.014938
170.369995,170.740005,169.350006,169.729996,87495000,152.145432
169.190002,169.429993,168.550003,169.179993,84854700,151.652451
169.979996,170.179993,168.929993,169.800003,102181300,152.208191
169.580002,170.100006,168.720001,169.309998,91757700,151.768921
168.460007,169.309998,168.380005,169.110001,68593300,151.589676
169.410004,169.899994,168.410004,169.610001,80806000,152.037872
169.529999,169.800003,168.699997,168.740005,79829200,151.258041
167.410004,167.429993,166.089996,166.380005,152931800,149.142548
166.059998,166.630005,165.5,165.830002,130868200,148.64949
165.639999,166.210007,164.759995,164.770004,96437600,147.699326
165.039993,166.199997,164.860001,165.580002,89294400,148.4254
165.119995,166.029999,164.190002,164.559998,159530500,147.511093
164.899994,166.300003,164.889999,166.059998,101471400,148.855698
166.550003,166.830002,165.770004,166.619995,90888900,149.35762
166.789993,167.300003,165.889999,166,89702100,148.801865
164.360001,166,163.210007,163.330002,158619400,146.408493
163.259995,164.490005,163.050003,163.910004,108113000,146.928452
163.550003,165.039993,163.399994,164.169998,119200500,147.161469
164.509995,164.529999,163.169998,163.649994,134928900,146.695374
165.229996,165.580002,163.699997,164.389999,142375100,147.358704
164.429993,166.029999,164.130005,165.75,97389400,148.57782
165.850006,166.399994,165.729996,165.960007,63090500,148.766083
166.509995,166.979996,164.479996,166.039993,159756500,148.837738
166.449997,167.729996,166.449997,167.630005,87559300,150.263
168.639999,168.899994,168.259995,168.869995,105847200,151.374557
168.639999,169.399994,168.350006,169.399994,94545900,151.84964
169.339996,169.559998,168.720001,168.949997,83209000,151.446274
169.130005,169.460007,168.740005,169.330002,72727800,151.786865
171.160004,171.240005,170.039993,170.309998,106299200,152.665344
170.460007,171.110001,170.460007,171.070007,82523300,153.346619
171.009995,173.520004,170.580002,173.050003,203460600,155.12149
173.520004,173.600006,172.589996,172.759995,146616900,154.861542
172.330002,172.330002,170.580002,170.720001,132867100,153.778763
170.490005,170.649994,169.389999,169.929993,104616500,153.067154
169.899994,170.529999,169.210007,169.529999,106333100,152.706863
169.639999,169.979996,168.889999,169.039993,117306500,152.265503
169.320007,170.169998,169.050003,169.690002,77146900,152.850998
168.839996,169.139999,168.470001,168.910004,99141800,152.148407
167.479996,168.539993,167.149994,168.009995,143937000,151.337677
168.139999,169.5,167.970001,169.339996,127160000,152.535706
168.350006,169.339996,167.830002,169.179993,113350000,152.391602
168.789993,168.940002,166.839996,167.619995,176698000,150.986374
167.75,169.059998,167.529999,168.889999,96878000,152.130386
167.419998,168.449997,167.25,167.429993,96295000,150.815277
167.399994,167.619995,165.360001,165.479996,178015000,149.058746
165.800003,166.199997,164.529999,165.600006,168973000,149.166809
167.289993,169.259995,167.229996,169.169998,195955000,152.382568
168.910004,170.320007,168.770004,170.259995,105040000,153.364395
169.210007,171.080002,169.080002,170.940002,112106000,153.976929
170.509995,171.149994,169.470001,169.699997,155485000,152.860001
170.720001,172.160004,170.639999,172.070007,161676000,154.994797
171.369995,173.320007,171.339996,173.220001,129389000,156.03067
173.860001,174.509995,173.509995,174.389999,138316000,157.084564
174.449997,174.75,174.009995,174.399994,104104000,157.093552
174.910004,175.929993,174.429993,175.410004,126663000,158.003372
174.809998,174.889999,173.960007,174.570007,105484000,157.246719
174.919998,175.369995,174.509995,175.149994,70350000,157.76918
175.509995,176,175.169998,175.949997,93625000,158.489792
175.889999,176.470001,175.699997,176.229996,84979000,158.741989
176.630005,177.240005,176.380005,177.169998,87401000,159.588699
177.380005,177.509995,175.660004,176.289993,140002000,158.796005
